loggingTime(txt)|loggingSample(N)|accelerometerTimestamp_sinceReboot(s)|accelerometerAccelerationX(G)|accelerometerAccelerationY(G)|accelerometerAccelerationZ(G)|gyroTimestamp_sinceReboot(s)|gyroRotationX(rad/s)|gyroRotationY(rad/s)|gyroRotationZ(rad/s)|motionTimestamp_sinceReboot(s)|motionYaw(rad)|motionRoll(rad)|motionPitch(rad)|motionRotationRateX(rad/s)|motionRotationRateY(rad/s)|motionRotationRateZ(rad/s)|motionUserAccelerationX(G)|motionUserAccelerationY(G)|motionUserAccelerationZ(G)|motionAttitudeReferenceFrame(txt)|motionQuaternionX(R)|motionQuaternionY(R)|motionQuaternionZ(R)|motionQuaternionW(R)|motionGravityX(G)|motionGravityY(G)|motionGravityZ(G)|motionMagneticFieldX(µT)|motionMagneticFieldY(µT)|motionMagneticFieldZ(µT)|motionHeading(°)|motionMagneticFieldCalibrationAccuracy(Z)|activityTimestamp_sinceReboot(s)|activity(txt)|activityActivityConfidence(Z)|activityActivityStartDate(txt)|deviceID(txt)|deviceOrientationTimeStamp_since1970(s)|deviceOrientation(Z)|label(N)
2021-02-05 14:21:04.619 +0000|148|5234.77978625|-1.179000854492188|-1.549270629882812|0.888946533203125|5234.77978625|-3.695969820022583|-3.381408929824829|1.85076117515564|5234.774758250001|-0.9803321746500258|-0.8609668530805982|0.675673081084899|-3.315515518188477|-2.986262798309326|1.738182663917542|-0.5058607459068298|-0.9081771373748779|1.455262899398804|XArbitraryCorrectedZVertical|-0.08038803490185846|0.4891623434756475|0.5256680749495131|-0.6913255156003419|-0.5918259620666504|-0.6254226565361023|-0.5085159540176392|-6.546194076538086|-36.62350082397461|-7.106050491333008|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:04.642 +0000|149|5234.819998125|-3.6119384765625|-1.48187255859375|-1.263656616210938|5234.819998125|-3.909616947174072|-0.284451961517334|0.797234833240509|5234.799894125001|-1.043066459085709|-0.9071174802473999|0.5783269026231436|-4.397782325744629|-2.676427364349365|1.397786498069763|-2.774956464767456|-1.038108348846436|-0.1194281578063965|XArbitraryCorrectedZVertical|-0.01300766834504921|0.4918437923979313|0.5375779704969366|-0.6847849683767551|-0.659629225730896|-0.546623706817627|-0.5158409476280212|-8.508440017700195|-35.46269989013672|-9.057592391967773|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:04.683 +0000|150|5234.860204125001|-2.11212158203125|-1.229904174804688|-1.951919555664062|5234.860204125001|0.6724785566329956|-1.889285564422607|-0.8920478820800781|5234.850153125|-1.156475335265919|-0.8895644897281321|0.4597131656124677|-0.2391664385795593|-1.202926635742188|-0.3431719839572906|-1.452409267425537|-0.7935830950737|-1.433295726776123|XArbitraryCorrectedZVertical|0.05674012686599594|0.4632448236941458|0.5624888375592856|-0.6824889105027125|-0.6961503028869629|-0.443691074848175|-0.5643695592880249|-12.35723686218262|-32.10003662109375|-15.2341423034668|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:04.739 +0000|151|5234.900411125001|-0.750823974609375|-1.098434448242188|-0.5882415771484375|5234.900411125001|0.591009795665741|-2.141335487365723|-1.440982103347778|5234.875280125|-1.159080715881256|-0.9378125710667878|0.4889626955623357|1.052063465118408|-2.460610389709473|-1.439894795417786|-0.7546882033348083|-0.7089852690696716|-0.6654630899429321|XArbitraryCorrectedZVertical|0.05945584467399348|0.4851261721684967|0.5655267419858712|-0.6643018889181526|-0.7117881774902344|-0.4697103798389435|-0.5222352147102356|-12.59649848937988|-31.41269683837891|-16.5191764831543|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:04.763 +0000|152|5234.940618125001|-0.0807647705078125|-0.7739410400390625|-0.154296875|5234.940618125001|-0.357408732175827|-1.448399066925049|-0.968705952167511|5234.925539125|-1.180232015588732|-1.034852631941856|0.5630593771752155|-0.04670926928520203|-1.535969495773315|-1.103950023651123|0.5150832533836365|-0.3285440802574158|0.2100346982479095|XArbitraryCorrectedZVertical|0.06379213892174782|0.5291691414329598|0.5787584112470215|-0.6172108629071233|-0.7270583510398865|-0.533775806427002|-0.4318211674690247|-11.9414119720459|-32.45196914672852|-14.00458526611328|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:04.803 +0000|153|5234.980825125001|0.1395263671875|-0.52239990234375|0.018829345703125|5234.980825125001|-0.9755353331565857|-1.5595703125|-0.9257704615592957|5234.975797125|-1.236078077941652|-1.083220527670729|0.5913966347669048|-0.9088602662086487|-1.640031456947327|-0.900773286819458|0.8733327984809875|0.02889555692672729|0.4014162719249725|XArbitraryCorrectedZVertical|0.08223470059579929|0.5466057121880205|0.5973959608094213|-0.5810143891758808|-0.7334249019622803|-0.5575209856033325|-0.3889192938804626|-10.63652420043945|-33.2933464050293|-12.37767219543457|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:04.858 +0000|154|5235.021031125|0.3365325927734375|-0.291168212890625|0.132476806640625|5235.021031125|-1.298809766769409|-0.6253605484962463|-1.059122085571289|5235.000928125|-1.278136209829425|-1.093562150694637|0.6006889744389273|-1.174423098564148|-0.9942001700401306|-1.052213430404663|0.9712536931037903|0.2074534893035889|0.4869348108768463|XArbitraryCorrectedZVertical|0.09339233827496329|0.5493805403699303|0.6101469111056214|-0.5631870179136205|-0.7327740788459778|-0.5652109980583191|-0.378917783498764|-10.04643440246582|-33.67287063598633|-12.44532203674316|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:04.884 +0000|155|5235.061238125|0.5159454345703125|-0.1279754638671875|0.314453125|5235.061238125|-2.202816963195801|-0.8515625596046448|-0.4496537148952484|5235.051187125|-1.381305204593221|-1.073785859215051|0.6112966300700898|-1.892391800880432|-0.9559969902038574|-0.7271607518196106|1.2364741563797|0.4383707046508789|0.700725793838501|XArbitraryCorrectedZVertical|0.1114081664602299|0.540704592942112|0.6406747578702844|-0.5336314814252028|-0.7198267579078674|-0.5739297866821289|-0.3904535174369812|-8.657012939453125|-33.67555618286133|-14.0285758972168|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:04.924 +0000|156|5235.101445125|0.2041473388671875|0.256439208984375|0.2459716796875|5235.101445125|-3.084197998046875|-0.1008171588182449|1.197771310806274|5235.076314125|-1.446118241704059|-1.057118384582933|0.5909335507307758|-2.619014978408813|-0.6519355177879333|0.1528178006410599|1.170988082885742|0.5707931518554688|0.6634570956230164|XArbitraryCorrectedZVertical|0.1306864965842296|0.5281035332031226|0.65672476248529|-0.5222453457295588|-0.7232493162155151|-0.5571364760398865|-0.4080553948879242|-8.168865203857422|-33.49923706054688|-15.00272750854492|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:04.966 +0000|157|5235.141652125|-0.2635650634765625|1.0242919921875|0.35614013671875|5235.101445125|-3.084197998046875|-0.1008171588182449|1.197771310806274|5235.126572125|-1.567076128873475|-1.00147741477811|0.4602458380039927|-3.854385614395142|0.1106595396995544|1.869055271148682|0.5647748708724976|1.275573968887329|0.8481392860412598|XArbitraryCorrectedZVertical|0.1881489560515025|0.4723526681508267|0.6803921156966899|-0.5277778025948805|-0.7546246647834778|-0.4441683888435364|-0.4829658567905426|-8.866676330566406|-31.25215148925781|-19.25814056396484|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.004 +0000|158|5235.181859125|-0.581268310546875|1.429702758789062|0.76116943359375|5235.181859125|-4.066774368286133|-1.706457734107971|4.298342704772949|5235.176831125001|-1.65528435688768|-1.000483745992981|0.2277540931924137|-3.920251607894897|-1.594525456428528|4.200852394104004|0.2727541327476501|1.636968731880188|1.253934502601624|XArbitraryCorrectedZVertical|0.2834245725919878|0.3958459845411766|0.6788038582900694|-0.5497289347956913|-0.8199953436851501|-0.2257901877164841|-0.525952935218811|-12.38248252868652|-25.87849044799805|-25.50025939941406|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.044 +0000|159|5235.222065125|-1.342437744140625|1.987762451171875|1.262496948242188|5235.222065125|-6.906524658203125|-3.481292486190796|3.757950067520142|5235.201962125|-1.696783466021385|-1.042363763108985|0.07722347329803439|-5.435645580291748|-2.33568811416626|4.036958694458008|-0.4025404453277588|1.934080362319946|1.75872015953064|XArbitraryCorrectedZVertical|0.3511245816734543|0.354080034753614|0.6628358279936724|-0.5585583345067655|-0.8610246181488037|-0.0771467462182045|-0.5026777386665344|-16.55468559265137|-20.6270637512207|-28.15796661376953|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.101 +0000|160|5235.262272125|-1.711944580078125|2.857345581054688|1.207443237304688|5235.262272125|-9.416650772094727|-2.757295608520508|5.369631767272949|5235.252220125|-1.934172617420037|-1.240401664871824|-0.2582887195103287|-8.509832382202148|-3.468379735946655|4.907272338867188|-0.7626633644104004|2.562871932983398|1.516230702400208|XArbitraryCorrectedZVertical|0.5339741997965857|0.2409233720891347|0.6218460074789062|-0.5197450422249708|-0.9145368933677673|0.2554264068603516|-0.3136549592018127|-24.72500801086426|-7.700057983398438|-29.65545272827148|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.125 +0000|161|5235.302479125|-2.4322509765625|3.936965942382812|0.30718994140625|5235.302479125|-11.90178108215332|-1.282400488853455|3.336035251617432|5235.277348125001|-2.149412503978927|-1.377759760050567|-0.4519956589889156|-11.32727813720703|-1.017988920211792|5.492408275604248|-1.460545539855957|3.106786966323853|1.484479784965515|XArbitraryCorrectedZVertical|0.6271635405039433|0.1427531621603447|0.5938349721550085|-0.4833709655536272|-0.882868766784668|0.4367616474628448|-0.1725748628377914|-27.83279609680176|-0.7166595458984375|-28.80772018432617|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.165 +0000|162|5235.342686125|-2.17303466796875|3.026611328125|-0.3282928466796875|5235.302479125|-11.90178108215332|-1.282400488853455|3.336035251617432|5235.327606125|-2.798260181627181|-1.824373487899346|-0.6278543412621241|-8.471813201904297|-3.954228639602661|1.817696928977966|-1.312018752098083|2.646355152130127|-0.7581856250762939|XArbitraryCorrectedZVertical|0.7734217847235195|-0.05771790158060017|0.5318345087655676|-0.3400582441195628|-0.7834098935127258|0.5874096751213074|0.203025221824646|-29.64790153503418|19.63056182861328|-22.8027458190918|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.213 +0000|163|5235.382892125001|-2.062835693359375|2.292984008789062|-0.7483367919921875|5235.342686125|-7.562549591064453|-3.414963006973267|1.393049716949463|5235.377865125|3.076161059825638|-2.217994656500999|-0.5220232520032242|-5.847617626190186|-3.181659698486328|0.4838358759880066|-1.364294528961182|1.824439525604248|-1.270770788192749|XArbitraryCorrectedZVertical|0.8607058783420078|-0.1432104856363058|0.437794671388328|-0.2168228258533169|-0.6915223002433777|0.498634934425354|0.5226476788520813|-29.64999198913574|29.17911529541016|-8.166444778442383|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.245 +0000|164|5235.423099125001|-2.566925048828125|1.935928344726562|-0.471221923828125|5235.423099125001|-5.145249366760254|-1.401674151420593|-1.002829551696777|5235.402996125001|2.960657241959253|-2.346897927290965|-0.4380382618785012|-5.046087741851807|-2.416383028030396|-0.1728127598762512|-1.852386236190796|1.491348385810852|-1.122600555419922|XArbitraryCorrectedZVertical|0.8887862232336082|-0.1650504601127772|0.3942847304120737|-0.1653997332286729|-0.6462710499763489|0.4241637587547302|0.6343652009963989|-29.44152641296387|30.47596740722656|-0.7083835601806641|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.285 +0000|165|5235.463306125001|-1.83380126953125|1.6038818359375|-1.055679321289062|5235.423099125001|-5.145249366760254|-1.401674151420593|-1.002829551696777|5235.453254125|2.818827328104625|-2.459681329835238|-0.2078694458455269|-5.389209747314453|-0.3437476456165314|-1.229999184608459|-1.240620374679565|1.423827648162842|-1.800229549407959|XArbitraryCorrectedZVertical|0.9195955678332961|-0.1848574439516673|0.3439727619280212|-0.0430644905867725|-0.6167100667953491|0.2063756734132767|0.759656548500061|-29.01000022888184|27.97259521484375|9.398727416992188|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.339 +0000|166|5235.503513125001|-1.6370849609375|1.055160522460938|-1.630233764648438|5235.503513125001|-3.636855363845825|2.43948769569397|-0.5196570158004761|5235.478382125|2.752029563363978|-2.453696770275425|-0.09236893759848464|-5.03972053527832|1.679232716560364|-0.4603557884693146|-1.016978740692139|1.242494344711304|-2.016223192214966|XArbitraryCorrectedZVertical|0.919630133338723|-0.1972954799056815|0.3388896415151808|0.02255534194557107|-0.6322063803672791|0.09223764389753342|0.7692901492118835|-29.21780204772949|25.77368927001953|12.1915807723999|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.366 +0000|167|5235.543720125001|-2.0672607421875|0.9754638671875|-1.723434448242188|5235.503513125001|-3.636855363845825|2.43948769569397|-0.5196570158004761|5235.528640125|2.659577044931106|-2.339605451715858|0.06233480505045573|-1.527548789978027|2.499680042266846|-1.408324360847473|-1.252139210700989|0.8955768942832947|-2.500203847885132|XArbitraryCorrectedZVertical|0.8965333016869435|-0.2078288496781933|0.3720199847953681|0.120981236931848|-0.7173433899879456|-0.06229444593191147|0.6939296126365662|-31.395751953125|20.39925384521484|14.51202011108398|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.406 +0000|168|5235.583926125|-2.04345703125|0.9240875244140625|-1.69366455078125|5235.543720125001|-0.3598639070987701|2.265985727310181|-1.966068029403687|5235.578899125|2.732625565186428|-2.250849618224266|0.1369999471449979|1.190379023551941|1.611235380172729|-2.130062341690063|-1.26781690120697|1.070272326469421|-2.314180850982666|XArbitraryCorrectedZVertical|0.8875642229849782|-0.1539513077046914|0.4082858368578498|0.1477549798758863|-0.7702539563179016|-0.1365717947483063|0.6229425072669983|-34.09401702880859|16.81352996826172|12.12107467651367|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.457 +0000|169|5235.624133125|-2.51898193359375|1.5438232421875|-1.804168701171875|5235.583926125|1.33763313293457|1.785636186599731|-2.065816879272461|5235.604030125|2.797968425832818|-2.207369462633665|0.1533763674748264|2.201744318008423|2.585184812545776|-2.170074224472046|-1.669123649597168|1.369832038879395|-2.413667440414429|XArbitraryCorrectedZVertical|0.8830392720464036|-0.1182124589075339|0.4306799220339306|0.144160742383391|-0.7946977615356445|-0.1527757346630096|0.5874651074409485|-35.42593002319336|14.85800170898438|10.095703125|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.486 +0000|170|5235.664340125|-2.296463012695312|2.5755615234375|-0.5247039794921875|5235.624133125|3.969350814819336|3.252458095550537|-2.494458675384521|5235.654288125001|3.048529497722392|-2.071909099052202|0.1401241763677991|6.092645168304443|4.268801689147949|-2.247279644012451|-1.435350179672241|2.699862003326416|-1.051300525665283|XArbitraryCorrectedZVertical|0.8589693073094204|-0.004277619838871705|0.505102504017565|0.08381402382613676|-0.8684521317481995|-0.1396660804748535|0.4756931364536285|-37.53488922119141|11.76519775390625|3.940976142883301|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.527 +0000|171|5235.704547125|-2.32733154296875|2.852996826171875|0.4159088134765625|5235.704547125|7.135662078857422|5.284659862518311|-1.136548161506653|5235.679416125|-3.069387187612628|-1.976081509109193|0.1129545111737923|6.612926006317139|5.163668632507324|-1.6133131980896|-1.38111686706543|2.805127859115601|-0.2859638333320618|XArbitraryCorrectedZVertical|0.8319536077739497|0.06113353470056357|0.5507924222592425|0.0272675640119682|-0.9131335616111755|-0.1127144694328308|0.391768217086792|-38.30575942993164|10.37249755859375|0.1887798309326172|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.577 +0000|172|5235.744753125|-2.580078125|3.056365966796875|1.01153564453125|5235.704547125|7.135662078857422|5.284659862518311|-1.136548161506653|5235.729674125|-2.717170955754512|-1.751867213307726|0.07299569703389897|7.243640899658203|4.445359230041504|-1.320697069168091|-1.580461025238037|3.149682521820068|0.6723403930664062|XArbitraryCorrectedZVertical|0.7454894115585529|0.1845190885466311|0.6314038048862247|-0.1073665280035064|-0.9810320734977722|-0.07293088734149933|0.1796035170555115|-38.0776252746582|6.076416015625|-11.13604927062988|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.607 +0000|173|5235.784960125|-2.495162963867188|3.388671875|1.468795776367188|5235.744753125|7.177684307098389|4.862103939056396|-1.494311928749084|5235.779933125001|-2.339984949974606|-1.529722946693889|0.1119131489438623|8.718705177307129|5.19291353225708|-0.999657928943634|-1.489149570465088|3.486435413360596|1.474063038825989|XArbitraryCorrectedZVertical|0.6208188656741528|0.3068899725557648|0.6783690839765993|-0.2453933595939357|-0.9929061532020569|-0.1116796880960464|-0.04080495983362198|-35.13269424438477|-1.14520263671875|-20.07254409790039|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.647 +0000|174|5235.825166041667|-2.618011474609375|3.17138671875|2.46734619140625|5235.784960125|8.986120223999023|4.920897483825684|-1.003839731216431|5235.805063041667|-2.12006547789545|-1.445870721911899|0.1594527686722115|9.046162605285645|3.899111032485962|-1.404281616210938|-1.740121603012085|3.412485837936401|2.430561304092407|XArbitraryCorrectedZVertical|0.5461236227885484|0.3744847867792457|0.6778418799425843|-0.3194377500921248|-0.979620099067688|-0.1587779372930527|-0.1230202689766884|-31.93104553222656|-7.056976318359375|-24.49913787841797|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.697 +0000|175|5235.865373041667|-2.796432495117188|3.070327758789062|1.881515502929688|5235.825166041667|7.885320663452148|4.1162109375|-1.578876614570618|5235.855321041667|-1.763889576367569|-1.299509174174871|0.2849581786586632|6.260106563568115|6.194879531860352|-0.1976527124643326|-1.855454206466675|3.361821174621582|2.154199123382568|XArbitraryCorrectedZVertical|0.3904377448031261|0.4679483808427385|0.6630512139034295|-0.4346789875337381|-0.9245750904083252|-0.28111732006073|-0.2571653723716736|-25.38824844360352|-19.80026245117188|-24.65792083740234|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.728 +0000|176|5235.905580041667|-2.635162353515625|2.306472778320312|2.291244506835938|5235.905580041667|6.012385368347168|5.00969123840332|-0.6104207634925842|5235.880449041667|-1.602390168407231|-1.183679028933047|0.3435834642382927|7.057445526123047|6.592244148254395|-0.3848178088665009|-2.015357971191406|3.118281126022339|2.367372989654541|XArbitraryCorrectedZVertical|0.2960494062263396|0.4843829179890503|0.6536252154456339|-0.5005017755020641|-0.8718797564506531|-0.3368632793426514|-0.3554558753967285|-22.38228225708008|-23.56272506713867|-24.28530502319336|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.768 +0000|177|5235.945786041667|-2.378952026367188|1.626052856445312|1.2733154296875|5235.945786041667|5.627177238464355|4.781660556793213|0.5501877665519714|5235.930707041667|-1.321025248252959|-1.035145212342434|0.5003526352153456|5.141002178192139|4.757977485656738|0.03259415179491043|-1.693859696388245|2.309874057769775|2.005602598190308|XArbitraryCorrectedZVertical|0.1242057425880477|0.5105453372504869|0.6132963834821554|-0.5897321634309013|-0.7545198798179626|-0.4797349870204926|-0.4478327929973602|-14.86932945251465|-31.47078323364258|-20.22126770019531|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.819 +0000|178|5235.985993041667|-2.470169067382812|0.8853302001953125|1.51788330078125|5235.945786041667|5.627177238464355|4.781660556793213|0.5501877665519714|5235.980965041667|-1.023031843342565|-0.9784179811977809|0.6520475464464485|6.090362548828125|3.682519197463989|-0.6038936972618103|-1.848917603492737|1.519702672958374|1.946154356002808|XArbitraryCorrectedZVertical|-0.02861317656462581|0.5265801901947449|0.5405664684296025|-0.6555016172823251|-0.6594136953353882|-0.6068151593208313|-0.4437891840934753|-10.95351409912109|-35.80531692504883|-12.97405624389648|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.848 +0000|179|5236.026200041667|-1.121047973632812|0.0679931640625|1.78619384765625|5236.026200041667|3.700242519378662|2.104129552841187|-1.343926906585693|5236.006097041667|-0.8866186374195558|-0.982456077060627|0.7476352073710671|4.924232482910156|3.040051698684692|-0.9079965949058533|-0.8064388036727905|0.9037225246429443|2.235137701034546|XArbitraryCorrectedZVertical|-0.1025095360324977|0.5347974500328101|0.5076969450571425|-0.66762813165274|-0.6100040674209595|-0.6799065470695496|-0.4069669544696808|-9.5892333984375|-37.43970489501953|-6.926784515380859|-1|1|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.889 +0000|180|5236.066407041667|-0.1448822021484375|-0.3167877197265625|1.403579711914062|5236.066407041667|2.77695107460022|-1.2729811668396|-2.001162052154541|5236.056355041667|-0.718931158546275|-1.032801245967426|0.9072088240078482|3.045605421066284|-1.033090114593506|-1.84163510799408|0.3891663551330566|0.4911109805107117|1.688209772109985|XArbitraryCorrectedZVertical|-0.2005859332762031|0.549504278993469|0.4775061594260576|-0.6555899362922913|-0.5289369225502014|-0.7877876162528992|-0.3156206607818604|-6.822242736816406|-38.25878524780273|1.234094619750977|-1|2|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.938 +0000|181|5236.106613041667|0.2163238525390625|-0.5966033935546875|2.017974853515625|5236.066407041667|2.77695107460022|-1.2729811668396|-2.001162052154541|5236.081482041667|-0.6672553029463414|-1.100259162151319|0.9818969968055662|1.484323263168335|-0.5130782723426819|-2.165676593780518|0.3128472566604614|0.3404178619384766|2.204853534698486|XArbitraryCorrectedZVertical|-0.2287601961155721|0.5672378702677761|0.4790729224013763|-0.629602400280604|-0.4950830042362213|-0.8315525650978088|-0.2518199384212494|-5.202259063720703|-38.3066520690918|4.119155883789062|-1|2|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:05.969 +0000|182|5236.146820041667|0.9445953369140625|-0.3262481689453125|0.9002685546875|5236.146820041667|-2.61405348777771|0.2165429592132568|-0.6416721343994141|5236.131741041667|-0.8335711045974395|-0.9146057967778413|1.03538091650241|-2.859561920166016|1.207736730575562|-1.326347827911377|1.180685043334961|0.4721935987472534|1.624612808227539|XArbitraryCorrectedZVertical|-0.2506937701416013|0.5305806524110342|0.5154276666259491|-0.6244767598414267|-0.4042415618896484|-0.8600567579269409|-0.311273604631424|-0.8055000305175781|-38.5111083984375|6.631217956542969|-1|2|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:06.009 +0000|183|5236.187027041667|0.5030364990234375|-0.801849365234375|0.5824127197265625|5236.187027041667|0.3872638344764709|-4.308934211730957|0.8401162624359131|5236.181999041667|-0.9540933774929183|-0.8522377674991675|0.9875761019092151|0.2762422859668732|-3.665615320205688|0.78498375415802|0.9472225904464722|0.0467754602432251|0.9366324543952942|XArbitraryCorrectedZVertical|-0.2162806799885154|0.5214928461911181|0.542190075937821|-0.6223326649284746|-0.4145535826683044|-0.8346935510635376|-0.3625357449054718|1.248749732971191|-39.08699417114258|1.609195709228516|-1|2|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:06.058 +0000|184|5236.227234041667|-0.4396820068359375|-1.37603759765625|0.5429840087890625|5236.187027041667|0.3872638344764709|-4.308934211730957|0.8401162624359131|5236.207130041667|-0.9221668359754855|-1.001377061209854|0.973503067589383|-0.2488443106412888|-5.676160335540771|0.8506765961647034|0.2746005356311798|-0.4871802926063538|0.9895427227020264|XArbitraryCorrectedZVertical|-0.1787205525008718|0.5625390439652795|0.5460636683677916|-0.5944941966801256|-0.473666787147522|-0.8268609046936035|-0.3032175898551941|0.754847526550293|-38.9840202331543|1.29548454284668|-1|2|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:06.090 +0000|185|5236.267440041667|-0.866180419921875|-0.836700439453125|-0.1032562255859375|5236.267440041667|-4.944306373596191|-0.7307181358337402|3.173803091049194|5236.257389041667|-1.046236445066781|-1.111349564002981|0.843499465797457|-4.560976982116699|-1.292111754417419|2.962580680847168|-0.2630566358566284|-0.1229597926139832|0.2156375050544739|XArbitraryCorrectedZVertical|-0.06081308838749308|0.5906661240747795|0.5742925256277914|-0.5635632099389167|-0.5959063768386841|-0.7469742894172668|-0.2948305904865265|-1.37364387512207|-38.87277984619141|-0.1153793334960938|-1|2|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:06.130 +0000|186|5236.307647041667|-0.9060211181640625|0.261962890625|-0.336822509765625|5236.307647041667|-4.997616291046143|-0.5569844245910645|2.3039870262146|5236.282516041667|-1.14821989698181|-1.056487294764084|0.7154329900708919|-5.252386569976807|-0.4849763512611389|3.061061859130859|-0.3205146789550781|0.370940625667572|0.02646732330322266|XArbitraryCorrectedZVertical|0.002471586482219096|0.5606567064802537|0.5875507321950614|-0.5834741613493306|-0.6571617722511292|-0.655944287776947|-0.3713158965110779|-3.587020874023438|-38.37337875366211|-3.36103630065918|-1|2|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
2021-02-05 14:21:06.176 +0000|187|5236.347854041667|-0.3341064453125|0.819976806640625|0.0202484130859375|5236.307647041667|-4.997616291046143|-0.5569844245910645|2.3039870262146|5236.332775041667|-1.322790787858213|-0.991497509216318|0.4845956091278963|-4.238796234130859|-1.540875673294067|1.751110672950745|0.3250744938850403|1.140151619911194|0.309343159198761|XArbitraryCorrectedZVertical|0.11709679922437|0.4940492999160589|0.6145601444577492|-0.6037545531716841|-0.7404950857162476|-0.4658505618572235|-0.4844072461128235|-9.975296020507812|-34.85091781616211|-13.84117317199707|-1|2|5233.90516225|walking|2|2021-02-05 14:21:03.702 +0000|my_iOS_device|0|5|0
