loggingTime(txt)|accelerometerTimestamp_sinceReboot(s)|accelerometerAccelerationX(G)|accelerometerAccelerationY(G)|accelerometerAccelerationZ(G)|motionTimestamp_sinceReboot(s)|motionYaw(rad)|motionRoll(rad)|motionPitch(rad)|motionRotationRateX(rad/s)|motionRotationRateY(rad/s)|motionRotationRateZ(rad/s)|motionUserAccelerationX(G)|motionUserAccelerationY(G)|motionUserAccelerationZ(G)|motionAttitudeReferenceFrame(txt)|motionQuaternionX(R)|motionQuaternionY(R)|motionQuaternionZ(R)|motionQuaternionW(R)|motionGravityX(G)|motionGravityY(G)|motionGravityZ(G)|motionMagneticFieldX(µT)|motionMagneticFieldY(µT)|motionMagneticFieldZ(µT)|motionHeading(°)|motionMagneticFieldCalibrationAccuracy(Z)|altimeterTimestamp_sinceReboot(s)|altimeterReset(bool)|altimeterRelativeAltitude(m)|altimeterPressure(kPa)|label
2021-02-11 18:42:15.636 +0000|34401.046662875|-1.676681518554688|0.0240936279296875|0.3807220458984375|34401.026701875|-0.3908266342210799|-1.238018347483498|-0.897584480624756|3.385176181793213|-1.785234689712524|4.131158351898193|-1.007522821426392|-0.06168448925018311|0.5457045435905457|XArbitraryZVertical|0.4481549255663403|0.4442046562680044|-0.1044733847812986|-0.768716293915494|-0.5892941951751709|0.7818230986595154|-0.203678771853447|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.656 +0000|34401.066624875|-1.772262573242188|-0.1298980712890625|0.4866180419921875|34401.046662875|-0.2627709710139227|-1.1666498970143|-0.9546866041067216|1.569721579551697|-1.324193120002747|3.843322038650513|-1.138641476631165|-0.6093302965164185|0.5095846652984619|XArbitraryZVertical|0.4442377951339332|0.4347812812452886|-0.1537479310501204|-0.768101276750617|-0.5313108563423157|0.816132664680481|-0.2272360324859619|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.676 +0000|34401.086585875|-1.4959716796875|-0.5390777587890625|0.05621337890625|34401.066624875|-0.1867680630812728|-1.124101148801558|-1.011306322868576|-0.06638601422309875|-0.613223135471344|2.820063352584839|-1.266578078269958|-0.9543220996856689|0.762665331363678|XArbitraryZVertical|0.4515535663302253|0.4259810162069742|-0.1879823146425016|-0.7611191230740845|-0.478676438331604|0.8475258946418762|-0.229279100894928|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.696 +0000|34401.106547875|-1.509063720703125|-0.7846221923828125|0.03338623046875|34401.086585875|-0.1219440495214386|-1.077336229419235|-1.052786616575462|1.109751582145691|-0.45983025431633|2.294812202453613|-1.065308570861816|-1.647523403167725|0.2835223376750946|XArbitraryZVertical|0.4574978813079621|0.4164431450257819|-0.2120335259448607|-0.756513425690889|-0.4360798895359039|0.8688064217567444|-0.2345415949821472|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.716 +0000|34401.126509875|-1.25494384765625|-0.859771728515625|-0.1476898193359375|34401.106547875|-0.02735493083307417|-1.003848608821576|-1.074541326757868|1.328068375587463|-0.5286173224449158|1.875289559364319|-1.151367425918579|-1.496681332588196|0.3170385360717773|XArbitraryZVertical|0.4542788218547084|0.4071535762833007|-0.2359066011928781|-0.7564422844669044|-0.4016416072845459|0.8793718814849854|-0.2557134330272675|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.736 +0000|34401.146470875|-1.033187866210938|-1.020126342773438|-0.0461578369140625|34401.126509875|0.04742397124117139|-0.9515544997854383|-1.09153541151372|0.6831819415092468|-0.836315393447876|1.525081396102905|-0.9392873048782349|-1.673545122146606|0.1444297134876251|XArbitraryZVertical|0.4520125741690645|0.4023213336220925|-0.2556992430908804|-0.7539496602517377|-0.3755015134811401|0.8873359560966492|-0.2676443457603455|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.756 +0000|34401.166432875|-1.09539794921875|-0.6392059326171875|-0.0832977294921875|34401.146470875|0.1063082044503182|-0.9187756365885356|-1.107019741444687|0.8650903105735779|-1.101520657539368|1.291081190109253|-0.6959347128868103|-2.017416477203369|0.2348306775093079|XArbitraryZVertical|0.4504708866090386|0.4016935587500814|-0.2732656612599479|-0.7490288626111026|-0.3555637001991272|0.8943694829940796|-0.2714365422725677|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.776 +0000|34401.186393875|-0.856292724609375|-1.072402954101562|-0.02587890625|34401.166432875|0.1985641239839151|-0.8546053843578441|-1.103093785540281|2.498713493347168|-0.6748170852661133|1.035517811775208|-0.7911996841430664|-1.493329644203186|0.1969369649887085|XArbitraryZVertical|0.4395563659923281|0.3984963463816439|-0.2929181782142934|-0.7497932293003441|-0.3400716185569763|0.8926064372062683|-0.2959817349910736|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.796 +0000|34401.206355875|-0.6878509521484375|-0.9153900146484375|-0.2697296142578125|34401.186393875|0.2991425974806916|-0.7758043578752156|-1.083714176994786|1.947259068489075|-0.4246853590011597|0.6771377921104431|-0.5769383311271667|-1.95134449005127|0.3757162392139435|XArbitraryZVertical|0.4237912664149524|0.3915872657077742|-0.3110778698442339|-0.7551760763583805|-0.3277705013751984|0.8837023377418518|-0.3341207504272461|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.816 +0000|34401.226317875|-0.6431884765625|-0.635040283203125|-0.353851318359375|34401.206355875|0.3594458638068727|-0.7306922164038259|-1.066942022318236|1.300741672515869|-0.4254294037818909|0.2615052461624146|-0.4038727879524231|-1.775813579559326|0.1095659732818604|XArbitraryZVertical|0.4123216609033695|0.3875764603512541|-0.3225153091190501|-0.758788066982361|-0.3222166895866394|0.8757281899452209|-0.3595506846904755|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.836 +0000|34401.24627887501|-0.689727783203125|-0.3614349365234375|-0.3997955322265625|34401.226317875|0.3913136043184199|-0.7136994503520144|-1.051500452566198|0.9617689251899719|-0.6594750285148621|-0.07946589589118958|-0.3046720921993256|-1.600132822990417|0.05030792951583862|XArbitraryZVertical|0.4025328184392113|0.3878030142597261|-0.3295292872545005|-0.760911782592792|-0.3248750567436218|0.868168830871582|-0.3751522898674011|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.856 +0000|34401.266240875|-0.7083892822265625|-0.092559814453125|-0.43621826171875|34401.24627887501|0.4119849444463884|-0.711874975746663|-1.035224517891259|1.010616898536682|-0.9538053274154663|-0.1749245077371597|-0.3429837226867676|-1.304572224617004|-0.01123607158660889|XArbitraryZVertical|0.3920483310861613|0.3912822005346564|-0.3353833024421601|-0.7620462535143382|-0.333377331495285|0.8599769473075867|-0.3863926827907562|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.876 +0000|34401.286201875|-0.6759185791015625|0.049285888671875|-0.449859619140625|34401.266240875|0.4378757512685286|-0.7110898104140568|-1.015616985907688|1.307394862174988|-1.169010043144226|-0.08151591569185257|-0.3752546310424805|-0.9879285097122192|-0.008848488330841064|XArbitraryZVertical|0.3789045944463049|0.3959217590283937|-0.3431443856966707|-0.7628427776085818|-0.3440141379833221|0.8498059511184692|-0.3993545472621918|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.896 +0000|34401.306163875|-0.674652099609375|0.24267578125|-0.5170440673828125|34401.286201875|0.4621872893238935|-0.7149312405613014|-0.9984004527577154|0.6975836753845215|-1.273712873458862|-0.05729392915964127|-0.3347949087619781|-0.8331135511398315|-0.0555349588394165|XArbitraryZVertical|0.366178035811756|0.4017514499392229|-0.3514326069976757|-0.7622365300637958|-0.3550854623317719|0.8406056761741638|-0.4090188443660736|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
2021-02-11 18:42:15.916 +0000|34401.326125875|-0.5999908447265625|0.42633056640625|-0.5912017822265625|34401.306163875|0.464707968678566|-0.7391818722921317|-0.9937487724439643|-0.1912452876567841|-1.339601755142212|-0.131509393453598|-0.2941832542419434|-0.6457093954086304|-0.08863216638565063|XArbitraryZVertical|0.3594251971276698|0.4113716133261734|-0.3563211129152446|-0.7580384388044367|-0.367529422044754|0.8380770087242126|-0.4031738340854645|0|0|0|-1|-1|634761733.604395|0|3.730011|99.9692|3
